transaction_id,transaction_date,drug_id,drug_name,category,quantity_dispensed,unit_price,facility_id
T332,2022-01-14,D001,Artemether-Lumefantrine,Antimalarial,4,14.42,F001
T333,2022-01-14,D001,Artemether-Lumefantrine,Antimalarial,2,39.2,F001
T334,2022-01-14,D001,Artemether-Lumefantrine,Antimalarial,2,38.64,F001
T335,2022-01-14,D001,Artemether-Lumefantrine,Antimalarial,3,16.36,F001
T336,2022-01-14,D001,Artemether-Lumefantrine,Antimalarial,3,45.28,F001
T337,2022-01-15,D001,Artemether-Lumefantrine,Antimalarial,5,44.02,F001
T338,2022-01-15,D001,Artemether-Lumefantrine,Antimalarial,3,22.87,F001
T339,2022-01-15,D001,Artemether-Lumefantrine,Antimalarial,1,38.18,F001
T340,2022-01-15,D001,Artemether-Lumefantrine,Antimalarial,4,5.9,F001
T341,2022-01-15,D001,Artemether-Lumefantrine,Antimalarial,1,42.83,F001
T342,2022-01-15,D001,Artemether-Lumefantrine,Antimalarial,2,29.09,F001
T343,2022-01-15,D001,Artemether-Lumefantrine,Antimalarial,1,45.07,F001
T344,2022-01-15,D001,Artemether-Lumefantrine,Antimalarial,4,26.33,F001
T345,2022-01-15,D001,Artemether-Lumefantrine,Antimalarial,2,40.51,F001
T346,2022-01-15,D001,Artemether-Lumefantrine,Antimalarial,5,26.58,F001
T347,2022-01-15,D001,Artemether-Lumefantrine,Antimalarial,4,29.17,F001
T348,2022-01-15,D001,Artemether-Lumefantrine,Antimalarial,2,30.1,F001
T349,2022-01-15,D001,Artemether-Lumefantrine,Antimalarial,1,30.4,F001
T350,2022-01-15,D001,Artemether-Lumefantrine,Antimalarial,2,17.77,F001
T351,2022-01-15,D001,Artemether-Lumefantrine,Antimalarial,4,34.07,F001
T352,2022-01-15,D001,Artemether-Lumefantrine,Antimalarial,2,16.0,F001
T353,2022-01-15,D001,Artemether-Lumefantrine,Antimalarial,3,49.39,F001
T354,2022-01-15,D001,Artemether-Lumefantrine,Antimalarial,5,47.02,F001
T355,2022-01-15,D001,Artemether-Lumefantrine,Antimalarial,5,9.58,F001
T356,2022-01-15,D001,Artemether-Lumefantrine,Antimalarial,4,43.29,F001
T357,2022-01-15,D001,Artemether-Lumefantrine,Antimalarial,1,8.61,F001
T358,2022-01-15,D001,Artemether-Lumefantrine,Antimalarial,3,5.82,F001
T359,2022-01-15,D001,Artemether-Lumefantrine,Antimalarial,5,49.21,F001
T360,2022-01-15,D001,Artemether-Lumefantrine,Antimalarial,2,30.92,F001
T361,2022-01-15,D001,Artemether-Lumefantrine,Antimalarial,3,43.95,F001
T362,2022-01-15,D001,Artemether-Lumefantrine,Antimalarial,1,27.08,F001
T363,2022-01-15,D001,Artemether-Lumefantrine,Antimalarial,3,41.94,F001
T364,2022-01-15,D001,Artemether-Lumefantrine,Antimalarial,2,30.05,F001
T365,2022-01-15,D001,Artemether-Lumefantrine,Antimalarial,2,17.6,F001
T366,2022-01-15,D001,Artemether-Lumefantrine,Antimalarial,4,14.23,F001
T367,2022-01-16,D001,Artemether-Lumefantrine,Antimalarial,2,19.57,F001
T368,2022-01-16,D001,Artemether-Lumefantrine,Antimalarial,3,13.98,F001
T369,2022-01-16,D001,Artemether-Lumefantrine,Antimalarial,4,15.91,F001
T370,2022-01-16,D001,Artemether-Lumefantrine,Antimalarial,1,32.48,F001
T371,2022-01-16,D001,Artemether-Lumefantrine,Antimalarial,5,27.77,F001
T372,2022-01-16,D001,Artemether-Lumefantrine,Antimalarial,4,19.43,F001
T373,2022-01-16,D001,Artemether-Lumefantrine,Antimalarial,3,7.33,F001
T374,2022-01-16,D001,Artemether-Lumefantrine,Antimalarial,2,25.44,F001
T375,2022-01-16,D001,Artemether-Lumefantrine,Antimalarial,5,7.85,F001
T376,2022-01-16,D001,Artemether-Lumefantrine,Antimalarial,4,14.08,F001
T377,2022-01-16,D001,Artemether-Lumefantrine,Antimalarial,2,8.95,F001
T378,2022-01-16,D001,Artemether-Lumefantrine,Antimalarial,5,5.12,F001
T379,2022-01-16,D001,Artemether-Lumefantrine,Antimalarial,1,31.8,F001
T380,2022-01-16,D001,Artemether-Lumefantrine,Antimalarial,3,20.7,F001
T381,2022-01-16,D001,Artemether-Lumefantrine,Antimalarial,1,43.28,F001
T382,2022-01-16,D001,Artemether-Lumefantrine,Antimalarial,4,48.43,F001
T383,2022-01-16,D001,Artemether-Lumefantrine,Antimalarial,5,37.89,F001
T384,2022-01-16,D001,Artemether-Lumefantrine,Antimalarial,1,14.23,F001
T385,2022-01-16,D001,Artemether-Lumefantrine,Antimalarial,3,7.99,F001
T386,2022-01-16,D001,Artemether-Lumefantrine,Antimalarial,4,42.88,F001
T387,2022-01-16,D001,Artemether-Lumefantrine,Antimalarial,3,40.79,F001
T388,2022-01-16,D001,Artemether-Lumefantrine,Antimalarial,4,12.36,F001
T389,2022-01-16,D001,Artemether-Lumefantrine,Antimalarial,5,13.39,F001
T390,2022-01-16,D001,Artemether-Lumefantrine,Antimalarial,2,34.93,F001
T391,2022-01-17,D001,Artemether-Lumefantrine,Antimalarial,5,31.47,F001
T392,2022-01-17,D001,Artemether-Lumefantrine,Antimalarial,2,41.75,F001
T393,2022-01-17,D001,Artemether-Lumefantrine,Antimalarial,3,33.08,F001
T394,2022-01-17,D001,Artemether-Lumefantrine,Antimalarial,1,38.64,F001
T395,2022-01-17,D001,Artemether-Lumefantrine,Antimalarial,1,15.45,F001
T396,2022-01-17,D001,Artemether-Lumefantrine,Antimalarial,1,22.62,F001
T397,2022-01-17,D001,Artemether-Lumefantrine,Antimalarial,2,29.46,F001
T398,2022-01-17,D001,Artemether-Lumefantrine,Antimalarial,3,29.43,F001
T399,2022-01-17,D001,Artemether-Lumefantrine,Antimalarial,3,33.25,F001
T400,2022-01-17,D001,Artemether-Lumefantrine,Antimalarial,2,11.27,F001
T401,2022-01-17,D001,Artemether-Lumefantrine,Antimalarial,5,27.29,F001
T402,2022-01-17,D001,Artemether-Lumefantrine,Antimalarial,3,40.49,F001
T403,2022-01-17,D001,Artemether-Lumefantrine,Antimalarial,1,19.03,F001
T404,2022-01-17,D001,Artemether-Lumefantrine,Antimalarial,5,40.04,F001
T405,2022-01-17,D001,Artemether-Lumefantrine,Antimalarial,1,6.51,F001
T406,2022-01-17,D001,Artemether-Lumefantrine,Antimalarial,2,39.31,F001
T407,2022-01-17,D001,Artemether-Lumefantrine,Antimalarial,3,38.96,F001
T408,2022-01-17,D001,Artemether-Lumefantrine,Antimalarial,5,9.98,F001
T409,2022-01-17,D001,Artemether-Lumefantrine,Antimalarial,4,25.57,F001
T410,2022-01-17,D001,Artemether-Lumefantrine,Antimalarial,4,22.88,F001
T411,2022-01-17,D001,Artemether-Lumefantrine,Antimalarial,3,29.29,F001
T412,2022-01-18,D001,Artemether-Lumefantrine,Antimalarial,5,15.32,F001
T413,2022-01-18,D001,Artemether-Lumefantrine,Antimalarial,4,39.73,F001
T414,2022-01-18,D001,Artemether-Lumefantrine,Antimalarial,3,33.85,F001
T415,2022-01-18,D001,Artemether-Lumefantrine,Antimalarial,3,30.45,F001
T416,2022-01-18,D001,Artemether-Lumefantrine,Antimalarial,2,16.33,F001
T417,2022-01-18,D001,Artemether-Lumefantrine,Antimalarial,5,42.21,F001
T418,2022-01-18,D001,Artemether-Lumefantrine,Antimalarial,2,20.41,F001
T419,2022-01-18,D001,Artemether-Lumefantrine,Antimalarial,2,47.63,F001
T420,2022-01-18,D001,Artemether-Lumefantrine,Antimalarial,4,46.03,F001
T421,2022-01-18,D001,Artemether-Lumefantrine,Antimalarial,2,32.52,F001
T422,2022-01-18,D001,Artemether-Lumefantrine,Antimalarial,4,31.68,F001
T423,2022-01-18,D001,Artemether-Lumefantrine,Antimalarial,4,30.43,F001
T424,2022-01-18,D001,Artemether-Lumefantrine,Antimalarial,4,40.55,F001
T425,2022-01-18,D001,Artemether-Lumefantrine,Antimalarial,5,36.83,F001
T426,2022-01-18,D001,Artemether-Lumefantrine,Antimalarial,2,39.71,F001
T427,2022-01-18,D001,Artemether-Lumefantrine,Antimalarial,2,8.1,F001
T428,2022-01-18,D001,Artemether-Lumefantrine,Antimalarial,3,38.14,F001
T429,2022-01-18,D001,Artemether-Lumefantrine,Antimalarial,1,46.65,F001
T430,2022-01-18,D001,Artemether-Lumefantrine,Antimalarial,1,10.1,F001
T431,2022-01-18,D001,Artemether-Lumefantrine,Antimalarial,5,12.45,F001
T432,2022-01-18,D001,Artemether-Lumefantrine,Antimalarial,4,10.61,F001
T433,2022-01-18,D001,Artemether-Lumefantrine,Antimalarial,1,19.95,F001
T434,2022-01-18,D001,Artemether-Lumefantrine,Antimalarial,3,31.61,F001
T435,2022-01-18,D001,Artemether-Lumefantrine,Antimalarial,1,22.07,F001
T436,2022-01-19,D001,Artemether-Lumefantrine,Antimalarial,1,5.21,F001
T437,2022-01-19,D001,Artemether-Lumefantrine,Antimalarial,1,10.14,F001
T438,2022-01-19,D001,Artemether-Lumefantrine,Antimalarial,4,29.18,F001
T439,2022-01-19,D001,Artemether-Lumefantrine,Antimalarial,3,46.53,F001
T440,2022-01-19,D001,Artemether-Lumefantrine,Antimalarial,2,26.64,F001
T441,2022-01-19,D001,Artemether-Lumefantrine,Antimalarial,3,25.35,F001
T442,2022-01-19,D001,Artemether-Lumefantrine,Antimalarial,3,6.48,F001
T443,2022-01-19,D001,Artemether-Lumefantrine,Antimalarial,3,11.34,F001
T444,2022-01-19,D001,Artemether-Lumefantrine,Antimalarial,1,27.43,F001
T445,2022-01-19,D001,Artemether-Lumefantrine,Antimalarial,5,46.17,F001
T446,2022-01-19,D001,Artemether-Lumefantrine,Antimalarial,1,40.12,F001
T447,2022-01-19,D001,Artemether-Lumefantrine,Antimalarial,3,33.45,F001
T448,2022-01-19,D001,Artemether-Lumefantrine,Antimalarial,4,14.57,F001
T449,2022-01-19,D001,Artemether-Lumefantrine,Antimalarial,1,13.01,F001
T450,2022-01-19,D001,Artemether-Lumefantrine,Antimalarial,4,25.65,F001
T451,2022-01-19,D001,Artemether-Lumefantrine,Antimalarial,4,23.66,F001
T452,2022-01-19,D001,Artemether-Lumefantrine,Antimalarial,4,29.08,F001
T453,2022-01-19,D001,Artemether-Lumefantrine,Antimalarial,1,18.48,F001
T454,2022-01-19,D001,Artemether-Lumefantrine,Antimalarial,5,22.88,F001
T455,2022-01-19,D001,Artemether-Lumefantrine,Antimalarial,3,14.45,F001
T456,2022-01-19,D001,Artemether-Lumefantrine,Antimalarial,3,20.72,F001
T457,2022-01-19,D001,Artemether-Lumefantrine,Antimalarial,5,33.12,F001
T458,2022-01-19,D001,Artemether-Lumefantrine,Antimalarial,3,26.24,F001
T459,2022-01-20,D001,Artemether-Lumefantrine,Antimalarial,3,7.96,F001
T460,2022-01-20,D001,Artemether-Lumefantrine,Antimalarial,3,25.4,F001
T461,2022-01-20,D001,Artemether-Lumefantrine,Antimalarial,2,29.05,F001
T462,2022-01-20,D001,Artemether-Lumefantrine,Antimalarial,1,23.03,F001
T463,2022-01-20,D001,Artemether-Lumefantrine,Antimalarial,3,11.99,F001
T464,2022-01-20,D001,Artemether-Lumefantrine,Antimalarial,1,20.05,F001
T465,2022-01-20,D001,Artemether-Lumefantrine,Antimalarial,3,21.8,F001
T466,2022-01-20,D001,Artemether-Lumefantrine,Antimalarial,2,45.38,F001
T467,2022-01-20,D001,Artemether-Lumefantrine,Antimalarial,2,23.39,F001
T468,2022-01-20,D001,Artemether-Lumefantrine,Antimalarial,4,42.79,F001
T469,2022-01-20,D001,Artemether-Lumefantrine,Antimalarial,5,23.36,F001
T470,2022-01-20,D001,Artemether-Lumefantrine,Antimalarial,1,14.99,F001
T471,2022-01-20,D001,Artemether-Lumefantrine,Antimalarial,3,27.75,F001
T472,2022-01-20,D001,Artemether-Lumefantrine,Antimalarial,1,41.0,F001
T473,2022-01-20,D001,Artemether-Lumefantrine,Antimalarial,3,44.94,F001
T474,2022-01-20,D001,Artemether-Lumefantrine,Antimalarial,4,15.72,F001
T475,2022-01-20,D001,Artemether-Lumefantrine,Antimalarial,2,41.24,F001
T476,2022-01-20,D001,Artemether-Lumefantrine,Antimalarial,3,48.32,F001
T477,2022-01-20,D001,Artemether-Lumefantrine,Antimalarial,4,35.06,F001
T478,2022-01-20,D001,Artemether-Lumefantrine,Antimalarial,5,23.29,F001
T479,2022-01-20,D001,Artemether-Lumefantrine,Antimalarial,2,5.59,F001
T480,2022-01-20,D001,Artemether-Lumefantrine,Antimalarial,1,14.35,F001
T481,2022-01-20,D001,Artemether-Lumefantrine,Antimalarial,3,10.52,F001
T482,2022-01-20,D001,Artemether-Lumefantrine,Antimalarial,3,31.24,F001
T483,2022-01-20,D001,Artemether-Lumefantrine,Antimalarial,4,36.68,F001
T484,2022-01-20,D001,Artemether-Lumefantrine,Antimalarial,1,41.78,F001
T485,2022-01-20,D001,Artemether-Lumefantrine,Antimalarial,4,20.11,F001
T486,2022-01-20,D001,Artemether-Lumefantrine,Antimalarial,1,21.34,F001
T487,2022-01-21,D001,Artemether-Lumefantrine,Antimalarial,1,24.63,F001
T488,2022-01-21,D001,Artemether-Lumefantrine,Antimalarial,4,14.88,F001
T489,2022-01-21,D001,Artemether-Lumefantrine,Antimalarial,2,39.36,F001
T490,2022-01-21,D001,Artemether-Lumefantrine,Antimalarial,1,44.08,F001
T491,2022-01-21,D001,Artemether-Lumefantrine,Antimalarial,3,45.25,F001
T492,2022-01-21,D001,Artemether-Lumefantrine,Antimalarial,1,26.82,F001
T493,2022-01-21,D001,Artemether-Lumefantrine,Antimalarial,1,17.09,F001
T494,2022-01-21,D001,Artemether-Lumefantrine,Antimalarial,2,33.51,F001
T495,2022-01-21,D001,Artemether-Lumefantrine,Antimalarial,1,11.27,F001
T496,2022-01-21,D001,Artemether-Lumefantrine,Antimalarial,3,23.98,F001
T497,2022-01-21,D001,Artemether-Lumefantrine,Antimalarial,2,28.66,F001
T498,2022-01-21,D001,Artemether-Lumefantrine,Antimalarial,5,36.1,F001
T499,2022-01-21,D001,Artemether-Lumefantrine,Antimalarial,5,5.83,F001
T500,2022-01-21,D001,Artemether-Lumefantrine,Antimalarial,2,28.83,F001
T501,2022-01-21,D001,Artemether-Lumefantrine,Antimalarial,2,30.94,F001
T502,2022-01-21,D001,Artemether-Lumefantrine,Antimalarial,2,29.94,F001
T503,2022-01-21,D001,Artemether-Lumefantrine,Antimalarial,1,27.39,F001
T504,2022-01-21,D001,Artemether-Lumefantrine,Antimalarial,4,14.29,F001
T505,2022-01-21,D001,Artemether-Lumefantrine,Antimalarial,2,11.3,F001
T506,2022-01-21,D001,Artemether-Lumefantrine,Antimalarial,3,45.5,F001
T507,2022-01-21,D001,Artemether-Lumefantrine,Antimalarial,3,31.88,F001
T508,2022-01-21,D001,Artemether-Lumefantrine,Antimalarial,4,33.49,F001
T509,2022-01-21,D001,Artemether-Lumefantrine,Antimalarial,5,12.89,F001
T510,2022-01-21,D001,Artemether-Lumefantrine,Antimalarial,5,42.71,F001
T511,2022-01-21,D001,Artemether-Lumefantrine,Antimalarial,5,22.24,F001
T512,2022-01-21,D001,Artemether-Lumefantrine,Antimalarial,2,23.99,F001
T513,2022-01-21,D001,Artemether-Lumefantrine,Antimalarial,2,12.48,F001
T514,2022-01-21,D001,Artemether-Lumefantrine,Antimalarial,3,13.3,F001
T515,2022-01-22,D001,Artemether-Lumefantrine,Antimalarial,5,32.14,F001
T516,2022-01-22,D001,Artemether-Lumefantrine,Antimalarial,2,8.07,F001
T517,2022-01-22,D001,Artemether-Lumefantrine,Antimalarial,3,17.99,F001
T518,2022-01-22,D001,Artemether-Lumefantrine,Antimalarial,4,37.36,F001
T519,2022-01-22,D001,Artemether-Lumefantrine,Antimalarial,3,47.72,F001
T520,2022-01-22,D001,Artemether-Lumefantrine,Antimalarial,5,26.77,F001
T521,2022-01-22,D001,Artemether-Lumefantrine,Antimalarial,2,6.4,F001
T522,2022-01-22,D001,Artemether-Lumefantrine,Antimalarial,4,12.29,F001
T523,2022-01-22,D001,Artemether-Lumefantrine,Antimalarial,4,7.31,F001
T524,2022-01-22,D001,Artemether-Lumefantrine,Antimalarial,3,31.86,F001
T525,2022-01-22,D001,Artemether-Lumefantrine,Antimalarial,2,33.05,F001
T526,2022-01-22,D001,Artemether-Lumefantrine,Antimalarial,2,9.8,F001
T527,2022-01-22,D001,Artemether-Lumefantrine,Antimalarial,1,20.82,F001
T528,2022-01-22,D001,Artemether-Lumefantrine,Antimalarial,1,27.3,F001
T529,2022-01-22,D001,Artemether-Lumefantrine,Antimalarial,3,31.92,F001
T530,2022-01-22,D001,Artemether-Lumefantrine,Antimalarial,1,16.09,F001
T531,2022-01-22,D001,Artemether-Lumefantrine,Antimalarial,3,8.5,F001
T532,2022-01-22,D001,Artemether-Lumefantrine,Antimalarial,4,36.26,F001
T533,2022-01-22,D001,Artemether-Lumefantrine,Antimalarial,2,9.64,F001
T534,2022-01-22,D001,Artemether-Lumefantrine,Antimalarial,5,9.12,F001
T535,2022-01-22,D001,Artemether-Lumefantrine,Antimalarial,3,48.29,F001
T536,2022-01-22,D001,Artemether-Lumefantrine,Antimalarial,1,47.76,F001
T537,2022-01-22,D001,Artemether-Lumefantrine,Antimalarial,1,13.33,F001
T538,2022-01-22,D001,Artemether-Lumefantrine,Antimalarial,3,37.95,F001
T539,2022-01-23,D001,Artemether-Lumefantrine,Antimalarial,1,45.65,F001
T540,2022-01-23,D001,Artemether-Lumefantrine,Antimalarial,4,14.95,F001
T541,2022-01-23,D001,Artemether-Lumefantrine,Antimalarial,2,7.32,F001
T542,2022-01-23,D001,Artemether-Lumefantrine,Antimalarial,2,6.77,F001
T543,2022-01-23,D001,Artemether-Lumefantrine,Antimalarial,2,31.47,F001
T544,2022-01-23,D001,Artemether-Lumefantrine,Antimalarial,1,13.13,F001
T545,2022-01-23,D001,Artemether-Lumefantrine,Antimalarial,5,26.29,F001
T546,2022-01-23,D001,Artemether-Lumefantrine,Antimalarial,5,37.9,F001
T547,2022-01-23,D001,Artemether-Lumefantrine,Antimalarial,3,46.6,F001
T548,2022-01-23,D001,Artemether-Lumefantrine,Antimalarial,2,23.98,F001
T549,2022-01-23,D001,Artemether-Lumefantrine,Antimalarial,5,26.34,F001
T550,2022-01-23,D001,Artemether-Lumefantrine,Antimalarial,4,43.0,F001
T551,2022-01-23,D001,Artemether-Lumefantrine,Antimalarial,2,28.51,F001
T552,2022-01-23,D001,Artemether-Lumefantrine,Antimalarial,1,34.26,F001
T553,2022-01-23,D001,Artemether-Lumefantrine,Antimalarial,3,30.23,F001
T554,2022-01-23,D001,Artemether-Lumefantrine,Antimalarial,5,8.46,F001
T555,2022-01-23,D001,Artemether-Lumefantrine,Antimalarial,5,28.86,F001
T556,2022-01-23,D001,Artemether-Lumefantrine,Antimalarial,2,37.61,F001
T557,2022-01-23,D001,Artemether-Lumefantrine,Antimalarial,4,30.76,F001
T558,2022-01-23,D001,Artemether-Lumefantrine,Antimalarial,1,29.23,F001
T559,2022-01-23,D001,Artemether-Lumefantrine,Antimalarial,1,38.2,F001
T560,2022-01-23,D001,Artemether-Lumefantrine,Antimalarial,1,44.87,F001
T561,2022-01-23,D001,Artemether-Lumefantrine,Antimalarial,2,44.45,F001
T562,2022-01-23,D001,Artemether-Lumefantrine,Antimalarial,2,6.1,F001
T563,2022-01-23,D001,Artemether-Lumefantrine,Antimalarial,2,49.57,F001
T564,2022-01-23,D001,Artemether-Lumefantrine,Antimalarial,3,44.36,F001
T565,2022-01-23,D001,Artemether-Lumefantrine,Antimalarial,3,22.28,F001
T566,2022-01-24,D001,Artemether-Lumefantrine,Antimalarial,3,8.15,F001
T567,2022-01-24,D001,Artemether-Lumefantrine,Antimalarial,4,7.37,F001
T568,2022-01-24,D001,Artemether-Lumefantrine,Antimalarial,1,23.09,F001
T569,2022-01-24,D001,Artemether-Lumefantrine,Antimalarial,5,26.59,F001
T570,2022-01-24,D001,Artemether-Lumefantrine,Antimalarial,4,49.28,F001
T571,2022-01-24,D001,Artemether-Lumefantrine,Antimalarial,2,9.13,F001
T572,2022-01-24,D001,Artemether-Lumefantrine,Antimalarial,4,38.19,F001
T573,2022-01-24,D001,Artemether-Lumefantrine,Antimalarial,1,9.97,F001
T574,2022-01-24,D001,Artemether-Lumefantrine,Antimalarial,2,18.33,F001
T575,2022-01-24,D001,Artemether-Lumefantrine,Antimalarial,5,6.89,F001
T576,2022-01-24,D001,Artemether-Lumefantrine,Antimalarial,1,45.97,F001
T577,2022-01-24,D001,Artemether-Lumefantrine,Antimalarial,1,9.93,F001
T578,2022-01-24,D001,Artemether-Lumefantrine,Antimalarial,1,35.58,F001
T579,2022-01-24,D001,Artemether-Lumefantrine,Antimalarial,4,48.04,F001
T580,2022-01-24,D001,Artemether-Lumefantrine,Antimalarial,5,40.39,F001
T581,2022-01-24,D001,Artemether-Lumefantrine,Antimalarial,3,31.48,F001
T582,2022-01-24,D001,Artemether-Lumefantrine,Antimalarial,3,45.67,F001
T583,2022-01-24,D001,Artemether-Lumefantrine,Antimalarial,2,12.52,F001
T584,2022-01-24,D001,Artemether-Lumefantrine,Antimalarial,4,7.92,F001
T585,2022-01-24,D001,Artemether-Lumefantrine,Antimalarial,4,42.7,F001
T586,2022-01-24,D001,Artemether-Lumefantrine,Antimalarial,5,42.38,F001
T587,2022-01-24,D001,Artemether-Lumefantrine,Antimalarial,2,7.11,F001
T588,2022-01-24,D001,Artemether-Lumefantrine,Antimalarial,1,14.92,F001
T589,2022-01-24,D001,Artemether-Lumefantrine,Antimalarial,1,48.08,F001
T590,2022-01-24,D001,Artemether-Lumefantrine,Antimalarial,5,7.6,F001
T591,2022-01-24,D001,Artemether-Lumefantrine,Antimalarial,1,28.32,F001
T592,2022-01-24,D001,Artemether-Lumefantrine,Antimalarial,2,49.77,F001
T593,2022-01-25,D001,Artemether-Lumefantrine,Antimalarial,2,27.1,F001
T594,2022-01-25,D001,Artemether-Lumefantrine,Antimalarial,1,11.93,F001
T595,2022-01-25,D001,Artemether-Lumefantrine,Antimalarial,3,15.1,F001
T596,2022-01-25,D001,Artemether-Lumefantrine,Antimalarial,5,29.16,F001
T597,2022-01-25,D001,Artemether-Lumefantrine,Antimalarial,1,45.27,F001
T598,2022-01-25,D001,Artemether-Lumefantrine,Antimalarial,5,9.12,F001
T599,2022-01-25,D001,Artemether-Lumefantrine,Antimalarial,1,22.6,F001
T600,2022-01-25,D001,Artemether-Lumefantrine,Antimalarial,3,10.83,F001
T601,2022-01-25,D001,Artemether-Lumefantrine,Antimalarial,1,7.0,F001
T602,2022-01-25,D001,Artemether-Lumefantrine,Antimalarial,2,43.8,F001
T603,2022-01-25,D001,Artemether-Lumefantrine,Antimalarial,1,19.81,F001
T604,2022-01-25,D001,Artemether-Lumefantrine,Antimalarial,1,29.79,F001
T605,2022-01-25,D001,Artemether-Lumefantrine,Antimalarial,3,17.66,F001
T606,2022-01-25,D001,Artemether-Lumefantrine,Antimalarial,4,21.77,F001
T607,2022-01-25,D001,Artemether-Lumefantrine,Antimalarial,3,37.55,F001
T608,2022-01-25,D001,Artemether-Lumefantrine,Antimalarial,2,28.97,F001
T609,2022-01-25,D001,Artemether-Lumefantrine,Antimalarial,5,14.91,F001
T610,2022-01-25,D001,Artemether-Lumefantrine,Antimalarial,5,45.25,F001
T611,2022-01-25,D001,Artemether-Lumefantrine,Antimalarial,5,43.3,F001
T612,2022-01-25,D001,Artemether-Lumefantrine,Antimalarial,5,26.63,F001
T613,2022-01-25,D001,Artemether-Lumefantrine,Antimalarial,5,45.79,F001
T614,2022-01-25,D001,Artemether-Lumefantrine,Antimalarial,3,20.65,F001
T615,2022-01-25,D001,Artemether-Lumefantrine,Antimalarial,2,29.47,F001
T616,2022-01-25,D001,Artemether-Lumefantrine,Antimalarial,1,17.02,F001
T617,2022-01-26,D001,Artemether-Lumefantrine,Antimalarial,3,44.07,F001
T618,2022-01-26,D001,Artemether-Lumefantrine,Antimalarial,4,43.28,F001
T619,2022-01-26,D001,Artemether-Lumefantrine,Antimalarial,3,12.22,F001
T620,2022-01-26,D001,Artemether-Lumefantrine,Antimalarial,5,42.67,F001
T621,2022-01-26,D001,Artemether-Lumefantrine,Antimalarial,1,46.85,F001
T622,2022-01-26,D001,Artemether-Lumefantrine,Antimalarial,4,32.84,F001
T623,2022-01-26,D001,Artemether-Lumefantrine,Antimalarial,4,12.14,F001
T624,2022-01-26,D001,Artemether-Lumefantrine,Antimalarial,3,48.26,F001
T625,2022-01-26,D001,Artemether-Lumefantrine,Antimalarial,1,6.32,F001
T626,2022-01-26,D001,Artemether-Lumefantrine,Antimalarial,2,10.8,F001
T627,2022-01-26,D001,Artemether-Lumefantrine,Antimalarial,3,15.29,F001
T628,2022-01-26,D001,Artemether-Lumefantrine,Antimalarial,2,41.81,F001
T629,2022-01-26,D001,Artemether-Lumefantrine,Antimalarial,5,27.84,F001
T630,2022-01-26,D001,Artemether-Lumefantrine,Antimalarial,2,17.92,F001
T631,2022-01-26,D001,Artemether-Lumefantrine,Antimalarial,3,49.15,F001
T632,2022-01-26,D001,Artemether-Lumefantrine,Antimalarial,1,10.21,F001
T633,2022-01-26,D001,Artemether-Lumefantrine,Antimalarial,2,33.53,F001
T634,2022-01-26,D001,Artemether-Lumefantrine,Antimalarial,5,40.09,F001
T635,2022-01-26,D001,Artemether-Lumefantrine,Antimalarial,3,39.25,F001
T636,2022-01-26,D001,Artemether-Lumefantrine,Antimalarial,2,24.45,F001
